date,user_id,type,value
2019-01-14T13:01:39.713Z,8170,mood,0.52
2019-06-26T02:06:24.818Z,2802,mood,3.0
2019-02-05T13:24:56.006Z,2012,mood,2.3600001
2018-12-05T01:18:57.281Z,6510,sleep,0.9054043293
2019-02-11T09:15:26.269Z,4612,sleep,3.18927979469
2019-03-18T13:25:43.295Z,2012,sleep,1.76
2018-11-30T16:14:47.168Z,1822,sleep,1.44415283203
2019-01-30T15:10:03.014Z,2432,mood,1.6800001
2019-05-21T19:06:30.877Z,2025,mood,1.6800001
2018-11-17T14:11:31.639Z,650,mood,0.847713947296
2019-06-27T13:16:42.622Z,4209,sleep,1.0
2019-07-18T12:13:34.147Z,8170,sleep,3.44
2019-05-21T11:55:31.819Z,7707,mood,3.46766877174
2019-06-02T13:04:59.489Z,4209,sleep,2.61928129196
2019-05-23T18:50:24.392Z,2025,sleep,1.48
2019-06-27T17:13:12.607Z,1411,mood,3.20856523514
2019-06-02T16:20:05.270Z,2972,sleep,2.44
2018-12-09T16:53:22.118Z,4500,mood,3.68
2019-07-21T13:41:28.931Z,6510,mood,2.0
2018-09-20T20:06:41.007Z,1372,ruminationStress,4.0
2019-01-14T13:06:35.363Z,2012,mood,1.0358300209
2019-04-27T02:10:20.020Z,1471,mood,3.09356451035
2018-11-13T17:33:37.000Z,603,mood,1.8399999
2018-10-30T12:23:01.465Z,939,mood,3.02721047401
2018-11-08T16:41:53.589Z,1044,mood,1.0
2018-12-19T13:05:38.961Z,597,mood,1.1199999
2018-09-20T17:40:20.993Z,2432,mood,2.17874073982
2019-06-06T20:51:17.898Z,3473,sleep,3.96
2018-11-24T18:34:24.565Z,6984,sleep,3.446164608
2019-03-14T12:00:04.970Z,1342,sleep,0.0
2019-02-13T01:46:48.601Z,4612,mood,3.96
2019-04-23T12:06:28.046Z,7468,sleep,3.4
2019-06-25T11:17:09.351Z,4209,mood,2.44
2018-11-02T15:13:24.306Z,3044,sleep,2.66684031487
2019-03-17T13:10:43.810Z,2802,sleep,3.23153305054
2019-05-06T23:34:57.515Z,1044,mood,0.384444952011
2019-04-22T17:11:04.765Z,1269,mood,2.8400002
2018-10-19T12:36:41.121Z,2025,sleep,3.35653591156
2019-03-27T14:10:01.007Z,2497,mood,1.72
2019-03-27T14:00:22.631Z,3782,anticipatoryStress,3.57147407532
2018-12-16T23:01:32.443Z,597,mood,2.11290121078
2019-03-30T12:19:39.598Z,1140,sleep,4.0
2019-04-24T13:27:30.159Z,1513,sleep,2.04
2018-10-30T13:04:33.522Z,1074,mood,3.12140655518
2019-04-29T18:48:32.145Z,2012,sleep,3.0
2018-10-03T17:38:56.543Z,1109,sleep,4.0
2019-01-04T13:01:40.074Z,1471,sleep,0.915419816971
2019-04-30T15:13:16.471Z,3782,sleep,2.62839961052
2019-03-10T13:51:14.300Z,1714,anticipatoryStress,2.9946680069
2019-06-11T14:53:24.630Z,4209,anticipatoryStress,1.60737156868
2018-10-12T17:02:25.918Z,2972,sleep,0.184983491898
2019-04-06T20:41:26.577Z,1411,sleep,3.96
2019-01-02T13:39:07.535Z,1342,sleep,3.72
2019-05-10T15:13:18.940Z,1522,sleep,1.9200001
2019-01-15T17:31:37.056Z,3314,mood,2.28
2019-05-07T21:30:32.959Z,1074,sleep,2.61116838455
2018-11-07T14:03:05.483Z,1714,sleep,3.77533578873
2019-03-05T14:44:03.370Z,2012,sleep,1.3599999
2018-09-29T12:01:15.591Z,5333,sleep,2.0
2019-04-23T12:06:28.046Z,2666,mood,3.68
2019-01-09T00:37:13.281Z,650,mood,2.24215579033
2018-12-06T15:36:10.589Z,8086,sleep,2.24
2018-10-26T14:59:06.598Z,597,sleep,3.1412730217
2018-12-21T00:30:23.389Z,2012,mood,3.4
2019-07-21T14:00:48.075Z,2012,sleep,2.24
2018-09-07T13:53:24.739Z,2703,mood,3.96
2019-03-17T12:03:54.973Z,3473,mood,4.0
2019-03-21T12:57:48.649Z,2311,mood,1.19848155975
2018-10-26T15:39:25.709Z,2012,mood,2.35871315002
2019-05-31T13:29:34.078Z,4209,mood,1.35980582237
2019-06-04T16:32:21.475Z,6450,mood,0.800951957703
2018-09-15T03:42:41.279Z,2432,sleep,4.0
2019-01-10T16:55:49.363Z,7129,sleep,1.60018491745
2019-04-03T16:26:43.790Z,1366,mood,4.0
2019-04-19T17:25:17.659Z,1074,sleep,1.61996412277
2018-10-10T11:58:02.970Z,597,mood,4.0
2018-12-05T23:32:35.184Z,2012,sleep,0.0
2019-05-18T01:16:27.429Z,1714,sleep,0.853301286697
2019-06-29T11:27:39.104Z,6876,sleep,4.0
2019-02-19T14:48:17.150Z,2802,sleep,2.56
2019-06-29T11:27:14.858Z,3782,anticipatoryStress,2.34678888321
2018-12-27T12:11:18.071Z,2666,mood,3.96
2018-11-27T13:26:08.584Z,2802,sleep,3.0
2018-12-10T00:28:42.098Z,2703,sleep,3.61772251129
2019-02-22T19:34:39.527Z,1714,sleep,3.60958266258
2018-12-15T20:03:57.795Z,652,sleep,0.262511968613
2018-09-15T19:33:32.130Z,6984,sleep,2.6
2018-11-04T13:54:11.029Z,3782,ruminationStress,3.6751730442
2019-01-11T18:44:05.912Z,2802,mood,3.02420139313
2018-10-20T15:26:12.438Z,2972,sleep,1.48
2019-04-24T04:09:49.010Z,1309,sleep,1.8
2019-04-13T14:43:36.291Z,1044,mood,1.0
2019-06-29T15:13:01.947Z,2012,mood,3.0
2019-04-08T16:51:35.003Z,2802,sleep,1.0
2019-02-07T13:47:17.915Z,2025,sleep,4.0
2019-07-04T12:14:09.412Z,1471,mood,2.0
2019-01-22T23:53:43.101Z,2025,sleep,3.96
2019-04-19T13:05:30.656Z,1260,mood,0.03999996
2019-06-13T16:06:58.222Z,2802,mood,3.2663526535
2019-07-07T12:14:19.112Z,2012,ruminationStress,1.76
2019-04-05T15:27:59.619Z,1714,sleep,1.0
2019-02-17T13:25:06.025Z,2432,sleep,3.3600001
2019-06-21T15:32:23.200Z,5232,mood,4.0
2019-07-10T12:12:40.266Z,1522,sleep,2.0
2018-10-20T04:23:31.399Z,1208,sleep,1.0
2019-07-16T10:46:08.095Z,2972,ruminationStress,4.0
2019-05-23T13:49:38.589Z,1342,mood,3.4155664444
2019-06-09T13:37:59.906Z,7129,sleep,2.07399106026
2019-07-19T14:50:05.888Z,2432,sleep,4.0
2019-06-02T10:05:22.302Z,2802,mood,0.917868614197
2019-01-29T17:10:16.735Z,1074,mood,2.48115706444
2019-05-15T16:03:32.899Z,1140,mood,3.0
2019-06-08T12:51:39.599Z,5924,ruminationStress,0.0
2018-10-12T01:37:57.602Z,1044,sleep,3.47361803055
2018-10-29T13:09:37.958Z,5924,mood,3.71488928795
2019-05-15T16:03:32.807Z,2802,sleep,2.88965940475
2019-06-24T22:48:58.084Z,7129,sleep,4.0
2018-09-25T19:00:37.079Z,932,sleep,3.0
2019-04-11T14:54:47.237Z,4209,sleep,2.48
2019-04-05T16:22:45.690Z,2012,sleep,1.68755865097
2019-04-11T14:53:45.419Z,5333,ruminationStress,2.0
2018-11-16T00:18:26.567Z,1269,anticipatoryStress,3.4
2018-10-05T17:44:24.084Z,1972,anticipatoryStress,4.0
2019-07-23T15:18:26.992Z,4209,sleep,3.96
2019-04-10T02:31:10.801Z,1214,sleep,3.04
2019-06-28T02:16:14.392Z,884,mood,0.03999996
2019-03-14T12:22:36.432Z,2802,mood,2.70848894119
2018-09-07T17:41:56.676Z,2311,mood,4.0
2019-02-20T14:03:44.767Z,2432,mood,2.0
2019-07-10T17:24:16.160Z,2666,mood,3.96
2018-11-18T19:57:56.928Z,3609,mood,2.8
2018-10-18T00:22:09.844Z,2703,mood,1.72
2018-09-21T15:27:36.190Z,2703,sleep,3.0
2019-04-06T22:00:47.563Z,6984,sleep,1.4000001
2019-06-30T16:31:45.514Z,1714,mood,0.0131537914276
2019-05-08T12:26:10.081Z,2802,sleep,2.42388391495
2019-06-24T12:39:50.437Z,7707,sleep,1.56
2019-03-20T14:17:08.178Z,2025,sleep,1.36459684372
2019-04-05T18:55:53.512Z,6984,mood,0.703287363052
2019-01-03T17:11:55.357Z,7328,sleep,3.4
2019-02-25T14:50:33.529Z,3314,mood,2.8
2019-02-14T06:32:30.039Z,2348,mood,3.71438121796
2018-11-18T18:19:48.118Z,1074,mood,2.0
2019-04-23T12:44:27.027Z,7328,sleep,1.52
2019-06-26T19:28:56.507Z,2802,mood,0.79999995
2018-12-27T18:40:12.397Z,2012,mood,2.96
2018-12-17T13:49:09.871Z,7702,anticipatoryStress,3.0
2018-11-08T01:45:30.034Z,2802,mood,2.12
2019-03-20T20:08:04.988Z,1140,sleep,3.08
2018-12-12T18:11:45.926Z,6299,sleep,2.5727250576
2019-03-23T12:44:28.765Z,1074,mood,2.0
2018-10-02T02:40:34.318Z,1822,mood,2.49879455566
2018-09-27T13:49:31.442Z,2025,mood,1.0
2018-10-30T04:22:39.993Z,1044,sleep,0.4000001
2019-03-25T20:34:20.688Z,1044,sleep,2.52
2018-11-03T14:05:25.225Z,1822,sleep,2.24
2018-11-29T19:02:54.014Z,5085,mood,3.0
2019-05-30T13:24:54.637Z,5333,mood,1.5999999
2018-11-29T14:02:43.984Z,5232,mood,3.6
2018-11-07T19:54:33.851Z,1269,mood,3.0
2019-05-06T20:13:16.103Z,2666,mood,3.92
2019-04-23T15:38:23.365Z,2432,anticipatoryStress,3.93730258942
2019-06-16T18:47:20.502Z,970,anticipatoryStress,2.10400152206
2018-09-29T17:19:46.518Z,2025,mood,2.96
2019-04-12T14:47:27.008Z,652,sleep,2.0
2019-06-17T18:41:28.786Z,2703,sleep,2.76131916046
2019-06-06T00:09:02.849Z,3314,sleep,3.92
2019-05-04T12:04:41.539Z,1074,sleep,0.0
2018-12-22T20:58:18.338Z,3782,mood,4.0
2018-10-13T20:17:06.814Z,1372,sleep,4.0
2019-07-04T13:54:09.106Z,1260,anticipatoryStress,1.9200001
2019-03-14T20:47:16.099Z,4209,mood,3.97984004021
2019-04-16T13:03:22.146Z,2554,mood,1.05823326111
2019-07-11T12:18:54.394Z,3246,anticipatoryStress,3.12140655518
2018-12-09T13:16:28.499Z,2012,sleep,2.2
2018-11-25T21:13:14.962Z,1044,sleep,2.76
2019-04-20T03:40:56.026Z,2802,sleep,0.0
2018-11-29T19:02:54.014Z,2012,mood,1.72
2019-06-09T13:27:39.088Z,7468,mood,2.0
2019-07-02T03:29:36.930Z,1044,sleep,4.0
2018-11-25T20:15:25.330Z,1342,sleep,4.0
2018-11-27T13:17:17.630Z,2802,mood,0.03999996
2018-10-10T11:58:02.979Z,1271,sleep,1.77696013451
2018-12-03T14:35:44.722Z,2762,mood,4.0
2019-07-01T11:09:17.852Z,2025,mood,0.744732141495
2019-04-04T12:21:44.617Z,2554,mood,2.6399999
2018-11-28T15:15:03.355Z,1822,mood,1.9200001
2019-01-15T14:09:11.842Z,2592,mood,3.08
2018-10-11T12:00:17.072Z,2311,mood,3.0
2019-03-05T23:37:57.151Z,2025,mood,4.0
2019-04-02T11:39:40.683Z,7652,sleep,3.2
2018-10-28T13:58:45.850Z,1822,sleep,4.0
2019-01-09T18:17:19.441Z,1366,anticipatoryStress,1.6400001
2018-12-22T15:17:33.578Z,2762,mood,4.0
2019-05-06T12:08:31.878Z,2025,sleep,2.2
2019-01-11T19:23:56.810Z,1109,sleep,1.0
2019-07-12T09:58:55.489Z,5333,sleep,0.03999996
2018-11-20T13:10:44.546Z,2435,sleep,2.56
2018-12-23T04:56:08.558Z,2012,mood,3.45710849762
2019-05-09T17:38:57.769Z,1714,sleep,0.03999996
2019-02-07T13:35:21.408Z,7556,sleep,1.9200001
2019-01-14T14:01:33.064Z,3314,mood,3.0
2019-07-05T20:10:23.343Z,2348,sleep,2.04
2019-02-13T11:27:21.170Z,2198,mood,3.9793639183
2018-11-07T02:55:02.840Z,1822,sleep,2.8
2019-05-01T12:31:33.185Z,2012,mood,3.88
2019-05-31T16:21:05.074Z,650,sleep,2.72
2019-07-03T15:14:55.556Z,2972,mood,3.92
2019-06-19T16:28:06.653Z,2012,mood,3.92
2018-11-09T13:23:41.237Z,2012,mood,2.49879455566
2019-06-30T13:13:41.228Z,1074,mood,1.8399999
2019-03-20T14:18:21.103Z,7129,anticipatoryStress,4.0
2018-11-06T14:47:43.397Z,2025,mood,1.6800001
2018-11-14T13:46:11.447Z,4500,sleep,3.28
2019-01-27T13:04:28.161Z,5924,sleep,2.29063653946
2019-07-24T10:51:58.584Z,1714,sleep,4.0
2019-05-13T14:22:13.613Z,1044,sleep,2.0
2019-02-28T19:07:44.816Z,1822,sleep,0.285231113434
2019-07-08T22:58:27.732Z,4612,anticipatoryStress,2.0
2019-01-02T20:42:28.343Z,1714,mood,1.57761859894
2019-02-04T18:27:28.818Z,1366,ruminationStress,2.4
2019-01-13T20:35:47.032Z,2802,mood,4.0
2019-02-18T12:16:40.414Z,2012,mood,2.72
2019-01-28T03:32:32.656Z,2025,sleep,0.60578584671
2019-06-13T00:25:11.965Z,2012,ruminationStress,2.04
2018-10-25T12:32:00.101Z,3782,sleep,3.6
2019-02-27T04:41:27.041Z,1173,mood,2.44
2019-06-01T15:43:20.121Z,2432,mood,0.320828437805
2019-03-16T18:12:13.044Z,4612,mood,2.00199770927
2019-03-18T15:23:17.350Z,1074,mood,3.96
2019-04-05T01:01:53.422Z,1822,mood,1.89406037331
2019-05-10T15:13:18.956Z,2025,sleep,3.47490215302
2019-06-17T17:46:42.035Z,7019,sleep,3.52458143234
2019-07-18T18:58:52.096Z,2802,sleep,3.75503587723
2019-01-14T14:59:12.969Z,2012,mood,1.76516580582
2019-03-29T13:43:30.993Z,2435,sleep,2.0
2019-01-29T13:50:27.686Z,3782,sleep,2.6
2019-02-20T14:03:44.761Z,7468,ruminationStress,2.04
2019-01-18T00:11:55.369Z,1411,sleep,1.0
2019-07-11T12:19:07.496Z,2025,sleep,3.61341285706
2019-06-30T20:23:03.909Z,1513,mood,3.96
2019-04-12T14:47:27.008Z,2012,mood,2.43744826317
2019-05-08T21:36:28.305Z,2025,mood,2.8400002
2019-07-19T00:16:29.115Z,3473,mood,2.76493167877
2018-12-04T16:36:22.441Z,650,sleep,3.80123114586
2019-05-21T20:43:05.339Z,2802,mood,1.30294942856
2019-03-29T12:39:30.869Z,2311,mood,1.17421269417
2018-10-26T06:07:05.393Z,7209,anticipatoryStress,2.04
2018-11-07T14:18:38.609Z,1044,sleep,2.04
2019-04-23T15:53:50.179Z,3473,mood,2.5727250576
2019-03-20T12:15:30.590Z,3473,sleep,3.52
2019-06-29T13:58:28.413Z,1714,sleep,3.28
2019-05-03T13:03:58.901Z,2703,sleep,1.76
2018-10-29T16:19:54.927Z,2497,sleep,3.6498541832
2018-09-28T16:32:49.376Z,1534,sleep,3.27536797523
2019-06-20T16:37:09.443Z,1513,sleep,2.09265613556
2019-01-30T13:04:52.833Z,3246,mood,1.72
2019-05-06T12:08:34.093Z,1522,mood,2.1599998
2019-06-30T13:13:41.252Z,6299,sleep,1.9200001
2019-04-11T15:54:40.305Z,2928,sleep,0.07999992
2019-04-17T07:46:17.810Z,1822,mood,1.03304505348
2019-05-31T12:49:35.942Z,1522,mood,0.0
2019-05-23T12:01:15.162Z,2012,sleep,1.56556606293
2018-11-16T13:41:05.359Z,1140,sleep,0.143038749695
2018-10-21T21:09:14.328Z,1714,sleep,1.72
2018-10-23T14:32:56.415Z,1074,sleep,3.30641889572
2019-03-27T15:12:12.474Z,2703,mood,2.37047672272
2019-03-20T13:23:18.555Z,1044,sleep,0.259150505066
2019-05-04T01:46:24.285Z,5924,mood,3.92
2019-03-30T17:43:55.725Z,4209,mood,0.8800001
2019-07-22T12:45:16.006Z,1269,sleep,3.81132411957
2018-09-15T03:42:41.279Z,1411,sleep,0.977735996246
2019-04-12T13:34:11.007Z,603,sleep,3.84597992897
2019-04-22T18:21:14.606Z,7129,sleep,4.0
2019-06-23T17:31:37.377Z,2802,sleep,2.0
2018-11-09T17:55:28.412Z,6876,sleep,0.0
2019-05-25T13:20:56.656Z,7129,mood,4.0
2019-01-03T03:10:57.705Z,2666,mood,3.0
2018-10-13T15:28:31.115Z,8170,mood,2.37058877945
2018-12-02T17:50:09.814Z,1714,sleep,2.0
2018-12-22T12:57:06.353Z,2802,mood,2.0
2019-02-18T12:16:40.414Z,1269,mood,1.33347034454
2019-05-22T04:32:07.937Z,1269,mood,2.8
2018-11-05T14:05:38.438Z,2012,anticipatoryStress,1.09109926224
2019-02-28T13:08:48.575Z,3044,sleep,2.88800024986
2018-11-29T18:42:49.426Z,2432,sleep,3.96
2019-07-10T13:43:49.442Z,3782,mood,1.0
2019-06-05T16:51:16.698Z,6510,mood,3.08
2019-05-09T12:15:40.281Z,1471,anticipatoryStress,2.6799998
2019-06-08T13:48:51.934Z,652,mood,2.21418976784
2019-03-12T12:53:40.898Z,2012,sleep,1.04
2019-07-02T12:45:34.439Z,1714,sleep,2.0
2018-11-07T19:54:40.962Z,7129,sleep,3.71130084991
2019-05-23T14:15:04.329Z,1044,mood,3.95144081116
2019-02-27T14:35:42.200Z,5333,sleep,1.0
2019-06-29T11:27:39.123Z,2025,sleep,1.0
2018-10-30T13:18:27.877Z,1269,ruminationStress,1.72
2019-03-16T12:04:42.128Z,1411,mood,3.80564117432
2019-07-11T13:58:52.692Z,2435,sleep,4.0
2018-11-06T17:40:33.277Z,1822,sleep,3.0
2018-10-05T21:39:57.338Z,3782,anticipatoryStress,2.0
2019-05-15T13:34:00.607Z,6445,mood,3.28
2019-06-05T21:05:57.689Z,6876,mood,1.44
2019-03-30T12:19:17.941Z,2432,mood,2.6
2018-11-14T21:38:56.737Z,1074,mood,1.96
2018-11-02T23:40:47.867Z,1044,sleep,1.0
2018-11-09T14:49:21.318Z,1714,sleep,3.0
2018-10-28T11:48:51.178Z,2025,ruminationStress,0.31999993
2019-03-18T12:42:16.011Z,7129,sleep,4.0
2019-01-04T18:11:37.458Z,1714,mood,2.58322691917
2019-03-30T18:42:11.454Z,6450,mood,3.92
2019-06-06T13:15:46.748Z,1514,sleep,3.96
2019-06-25T14:53:51.440Z,2972,mood,3.8054227829
2018-12-11T20:23:08.592Z,4209,mood,2.52599954605
2019-06-30T13:50:05.826Z,2432,sleep,0.96000004
2019-06-16T23:36:32.685Z,7209,mood,2.0
2018-10-13T16:59:42.349Z,2802,mood,2.0
2019-03-19T22:21:50.020Z,603,sleep,3.54797649384
2019-02-14T13:22:51.365Z,2311,mood,1.0
2019-03-14T12:01:40.831Z,1513,sleep,2.48
2019-04-10T17:54:55.845Z,4612,mood,3.6
2018-12-09T13:17:49.882Z,1269,mood,2.4
2018-10-14T01:45:37.193Z,597,sleep,3.4
2019-05-11T15:19:05.574Z,1534,sleep,1.07444190979
2018-12-05T13:15:43.388Z,2025,sleep,3.37475776672
2019-05-20T13:13:59.032Z,4500,mood,1.0
2018-12-02T17:23:38.032Z,2432,sleep,3.8
2018-09-25T22:26:10.064Z,1714,mood,3.08
2019-07-09T14:30:02.166Z,1822,mood,2.8400002
2018-11-11T13:18:20.324Z,7702,sleep,3.73762321472
2018-10-05T12:01:13.622Z,2666,sleep,2.8
2018-10-17T16:42:37.747Z,1513,sleep,1.0
2019-05-09T13:50:28.065Z,1371,sleep,2.72
2019-07-18T14:20:19.030Z,1366,sleep,1.44
2018-12-01T19:19:06.129Z,1822,mood,3.70618772507
2019-05-23T13:49:38.589Z,2432,sleep,3.92
2019-06-25T11:40:33.270Z,5333,sleep,3.96
2019-06-19T19:41:05.185Z,2703,sleep,1.96
2018-10-11T03:50:27.664Z,2432,sleep,0.0
2019-07-01T13:54:22.994Z,1366,mood,3.86385536194
2018-09-12T02:51:36.352Z,4209,mood,1.48
2018-10-12T23:48:01.630Z,1714,anticipatoryStress,2.6399999
2018-10-28T14:01:18.447Z,5924,ruminationStress,2.1599998
2019-05-31T13:34:59.774Z,5333,sleep,3.40752196312
2018-12-21T14:44:42.084Z,2025,sleep,3.94259309769
2019-06-01T10:38:01.617Z,2311,sleep,3.57488131523
2018-11-04T19:20:17.409Z,1044,mood,1.48
2018-11-28T03:00:29.967Z,5497,sleep,3.6399999
2018-11-13T13:44:36.356Z,5333,sleep,2.0
2019-07-19T17:29:10.733Z,7329,sleep,2.76
2018-11-25T21:23:04.010Z,2432,sleep,2.04
2019-07-10T12:10:20.489Z,2311,mood,1.56
2019-06-27T17:13:12.607Z,3782,mood,2.1599998
2019-03-11T18:54:32.301Z,8371,mood,4.0
2019-03-10T14:40:36.175Z,2025,mood,3.28
2019-05-05T15:23:44.822Z,1371,sleep,4.0
2018-09-15T03:42:41.279Z,1411,mood,3.2
2019-05-14T13:25:36.449Z,2435,mood,1.8800001
2018-12-16T14:00:34.092Z,1371,sleep,2.97383928299
2019-07-16T16:30:59.694Z,1822,mood,4.0
2019-05-26T13:05:36.059Z,2802,sleep,0.970408439636
2018-09-19T19:30:06.739Z,2802,mood,0.8399999
2019-04-28T22:59:32.294Z,2311,sleep,2.52
2018-10-16T12:33:53.316Z,1044,mood,2.0
2018-10-15T21:35:17.383Z,4209,sleep,3.96
2018-12-05T17:38:09.483Z,7707,sleep,2.0
2019-06-11T12:09:32.949Z,1487,mood,2.0
2019-03-09T13:04:18.063Z,2012,sleep,3.61341285706
2019-03-16T12:04:42.128Z,3246,mood,3.09212374687
2019-06-17T11:47:52.945Z,1714,mood,2.88
2018-12-05T14:49:02.550Z,6445,mood,2.88342618942
2018-11-01T17:03:38.779Z,3314,mood,3.0
2019-04-16T12:52:11.159Z,4612,sleep,3.50987386703
2019-01-15T22:05:25.999Z,2802,sleep,3.32
2019-05-16T21:56:58.410Z,2198,mood,4.0
2019-01-11T19:30:38.050Z,2012,mood,2.0
2019-06-27T19:16:40.943Z,6876,sleep,4.0
2019-01-22T18:27:16.758Z,2025,mood,4.0
2019-07-21T13:41:28.931Z,7618,sleep,0.07999992
2019-03-28T12:31:26.439Z,1044,mood,3.92
2019-04-05T12:12:54.748Z,2012,sleep,0.79999995
2019-06-11T15:22:51.966Z,2012,mood,0.290652751923
2018-11-02T14:57:08.186Z,1822,sleep,2.35662388802
2019-05-07T22:47:10.986Z,2012,sleep,2.69534635544
2018-10-08T16:05:26.916Z,1714,mood,1.0
2019-01-15T13:13:40.684Z,4209,anticipatoryStress,0.605581283569
2019-04-03T13:35:23.584Z,2012,mood,3.53411054611
2019-04-20T17:07:26.757Z,7129,sleep,1.28
2019-02-06T13:13:04.489Z,1714,sleep,1.15902352333
2019-06-29T21:23:24.066Z,1714,sleep,2.0
2019-06-10T12:08:28.561Z,1972,mood,3.12
2019-04-12T12:06:12.638Z,4612,mood,2.08
2018-09-22T02:02:23.043Z,2012,mood,2.76
2019-02-26T14:15:44.957Z,1714,anticipatoryStress,2.26324510574
2018-08-23T14:30:09.740Z,2666,mood,4.0
2018-12-13T13:01:13.291Z,1074,sleep,1.98666024208
2018-11-13T03:00:10.784Z,652,mood,3.75402808189
2018-10-18T14:26:39.017Z,1714,sleep,2.3200002
2018-10-06T23:12:21.858Z,1372,sleep,1.90165400505
2019-05-07T15:17:51.533Z,3314,sleep,2.72
2018-10-14T02:16:07.768Z,7129,sleep,0.0
2019-04-16T01:35:09.211Z,2432,mood,1.72
2019-01-02T19:27:59.554Z,2666,sleep,3.76
2019-06-14T13:32:22.027Z,2012,sleep,3.92
2019-05-30T22:52:20.983Z,1074,ruminationStress,0.0
2019-05-30T12:12:17.239Z,1714,sleep,3.6399999
2019-03-21T12:14:19.022Z,3314,mood,3.0
2019-06-27T16:11:13.473Z,5085,mood,2.76
2018-12-05T21:36:26.998Z,1260,sleep,2.6
2019-06-08T13:20:53.466Z,1972,sleep,2.41876935959
2019-07-07T20:58:03.891Z,1074,mood,3.92
2018-12-05T13:14:13.852Z,1714,mood,1.48
2018-11-30T14:24:30.150Z,1673,mood,3.96
2019-07-04T13:49:33.621Z,1109,sleep,3.22521090508
2019-01-03T13:19:47.565Z,6876,sleep,2.35871315002
2018-10-31T13:31:11.003Z,1822,sleep,3.44
2019-06-08T05:55:49.332Z,1044,mood,1.3599999
2018-12-18T13:44:57.871Z,603,sleep,4.0
2018-10-30T17:57:19.715Z,2012,mood,2.0
2018-10-31T12:01:03.236Z,2311,mood,1.18410420418
2019-07-18T14:06:07.505Z,2025,ruminationStress,3.76
2019-02-10T03:41:52.076Z,1371,mood,3.56
2019-03-05T14:48:59.383Z,4500,mood,3.6399999
2019-05-16T12:10:36.091Z,5333,sleep,0.527601718903
2019-04-05T15:27:46.227Z,1714,mood,2.34120416641
2019-03-14T16:43:42.354Z,603,sleep,3.04
2019-04-05T15:27:59.619Z,2802,sleep,1.3599999
2019-07-16T01:41:49.465Z,2025,sleep,3.96
2019-02-07T14:21:50.343Z,3182,mood,2.72
2018-12-18T03:38:35.220Z,3044,sleep,1.0
2019-03-24T15:08:09.248Z,2802,mood,1.0
2019-02-14T13:59:37.513Z,4209,sleep,2.01802349091
2019-05-07T12:18:32.413Z,5232,mood,2.6399999
2018-10-30T13:38:10.873Z,1522,sleep,1.6072268486
2019-01-09T14:53:56.962Z,2802,anticipatoryStress,2.0
2019-04-11T14:54:13.183Z,1714,sleep,0.119999886
2019-06-25T13:05:15.642Z,2025,sleep,3.4
2019-04-17T13:28:36.418Z,6928,mood,0.0
2019-04-28T23:00:28.644Z,1260,sleep,1.0
2019-05-04T12:04:41.539Z,1074,ruminationStress,3.81739854813
2019-07-12T13:55:15.372Z,1044,mood,3.41956591606
2019-06-15T16:14:02.890Z,7702,sleep,0.5999999
2019-04-20T13:01:04.617Z,2703,sleep,0.0
2019-02-13T14:50:12.309Z,7162,sleep,2.0
2018-10-15T03:53:39.982Z,1522,sleep,3.0
2019-06-08T13:50:54.989Z,2012,anticipatoryStress,1.0
2019-06-16T12:09:30.523Z,2703,sleep,4.0
2018-10-12T18:22:11.426Z,2666,mood,1.73821902275
2019-01-30T13:44:15.482Z,2012,sleep,1.1600001
2019-03-21T13:16:29.393Z,5924,sleep,2.48
2019-02-04T15:40:49.526Z,8355,sleep,2.0
2019-07-01T01:26:15.787Z,7019,ruminationStress,1.0
2019-01-20T13:02:16.990Z,3450,sleep,1.48
2019-06-28T13:45:40.227Z,7566,anticipatoryStress,1.8
2018-11-25T14:34:16.507Z,6928,mood,0.0
2019-07-16T10:46:08.095Z,2025,sleep,1.0
2019-04-12T12:17:46.754Z,2012,sleep,4.0
2018-11-24T16:04:32.919Z,2729,mood,3.24
2019-07-19T17:29:10.719Z,652,sleep,1.20895385742
2018-10-01T13:23:38.942Z,1269,mood,2.34151363373
2018-10-19T12:36:41.121Z,2283,sleep,1.4000001
2019-05-16T12:56:17.093Z,1513,mood,3.28
2019-06-21T17:34:49.902Z,1673,sleep,4.0
2019-07-08T18:35:56.487Z,2432,mood,1.0
2018-11-29T14:29:12.836Z,4209,mood,0.731728553772
2018-10-25T12:04:08.356Z,2802,sleep,3.89686107635
2019-01-02T03:11:45.870Z,2802,mood,1.5999999
2019-06-14T01:15:53.710Z,2802,sleep,4.0
2019-07-22T12:45:16.006Z,2802,mood,3.2
2019-01-24T04:43:06.494Z,1208,sleep,1.0
2018-11-14T22:25:31.042Z,2311,sleep,0.48000002
2019-01-02T19:27:59.554Z,2802,anticipatoryStress,3.70013904572
2019-06-20T02:54:25.367Z,5085,mood,0.855713605881
2019-07-15T14:27:28.356Z,1972,ruminationStress,0.569460868835
2018-09-23T17:26:27.743Z,1074,mood,1.96
2019-07-08T18:23:04.320Z,1074,mood,0.52
2018-11-01T12:01:25.778Z,1673,sleep,3.72279715538
2019-05-14T19:27:58.241Z,1714,sleep,4.0
2018-10-30T15:10:29.687Z,2435,mood,1.52
2018-09-30T20:43:05.191Z,7129,sleep,1.5999999
2019-05-15T13:34:00.625Z,2729,sleep,1.7455034256
